project,repo_url,bug_commit_hash,bug_file_path,fix_commit_hash,method_name,method_signature,loc,cyclomatic_complexity,halstead_volume,maintainability_index
iipc-jwarc,https://github.com/iipc/jwarc.git,ed4e7940b8d4b01e85bc80a3a2bedd0cd1319c86,src/org/netpreserve/jwarc/cdx/CdxRequestEncoder.java,d47a479c9025ee8fa9fe7e494b33df5b48d802c7,encodeFormBody,"static private encodeFormBody(ReferenceType(arguments=None, dimensions=[], name=InputStream, sub_type=None) stream, ReferenceType(arguments=None, dimensions=[], name=StringBuilder, sub_type=None) out)",13,2,235.0,100.9
jhy-jsoup,https://github.com/jhy/jsoup.git,9d104b7ea2a715c62553559a9869356913eb87c1,src/main/java/org/jsoup/nodes/TextNode.java,e52224fbfe6632248cc58c593efae9a22ba2e622,outerHtmlHead,"outerHtmlHead(ReferenceType(arguments=None, dimensions=[], name=Appendable, sub_type=None) accum, BasicType(dimensions=[], name=int) depth, ReferenceType(arguments=None, dimensions=[], name=Document, sub_type=ReferenceType(arguments=None, dimensions=None, name=OutputSettings, sub_type=None)) out)",26,25,833.85,82.5
jhy-jsoup,https://github.com/jhy/jsoup.git,f284d35658a8ec46a4caca07b495dc66691cbc17,src/main/java/org/jsoup/parser/HtmlTreeBuilder.java,401c8b010e01a03d5af00b88387e0dc3a8c1c8a4,insertStartTag,"ReferenceType(arguments=None, dimensions=[], name=Element, sub_type=None) insertStartTag(ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None) startTagName)",5,1,49.83,124.6
klausbrunner-solarpositioning,https://github.com/klausbrunner/solarpositioning.git,2756287e64dacf48eea353e035e544ba21176558,src/main/java/net/e175/klaus/solarpositioning/Grena3.java,79c0044373b483e625b42fa8513000cb719651b9,calculateSolarPosition,"static public ReferenceType(arguments=None, dimensions=[], name=AzimuthZenithAngle, sub_type=None) calculateSolarPosition(ReferenceType(arguments=None, dimensions=[], name=ZonedDateTime, sub_type=None) date, BasicType(dimensions=[], name=double) latitude, BasicType(dimensions=[], name=double) longitude, BasicType(dimensions=[], name=double) deltaT)",4,1,56.47,127.57
mthmulders-mcs,https://github.com/mthmulders/mcs.git,8461986403d3ebc05396d9018b31321466ba146e,src/main/java/it/mulders/mcs/search/printer/BuildrOutput.java,7c8b5bc9c7f26865d6785e06051e73317c06af2c,provideCoordinates,"public ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None) provideCoordinates(ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None) group, ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None) artifact, ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None) version)",3,1,42.0,133.77
mthmulders-mcs,https://github.com/mthmulders/mcs.git,7c8b5bc9c7f26865d6785e06051e73317c06af2c,src/main/java/it/mulders/mcs/search/printer/TabularOutputPrinter.java,eff905bef8d83a3ca49683eb3c246ab600f8fadc,printRow,"private printRow(ReferenceType(arguments=None, dimensions=[], name=Help, sub_type=ReferenceType(arguments=None, dimensions=None, name=TextTable, sub_type=None)) table, ReferenceType(arguments=None, dimensions=[], name=SearchResponse, sub_type=ReferenceType(arguments=None, dimensions=None, name=Response, sub_type=ReferenceType(arguments=None, dimensions=None, name=Doc, sub_type=None))) doc)",6,1,115.95,117.26
nikoo28-java-solutions,https://github.com/nikoo28/java-solutions.git,7a73ea56d05ff1f0fa085da259d02cb247b29db8,src/main/java/leetcode/medium/OnlineStockSpan.java,8d81307ea1651f3dffe2d9d620378c08f04463ee,calculateSpans,"public BasicType(dimensions=[None], name=int) calculateSpans(BasicType(dimensions=[None], name=int) prices)",17,5,288.85,95.27
retel-io-ari-proxy,https://github.com/retel-io/ari-proxy.git,f9fde350e2b08bd2ae7e40d07bd6449c434a78cd,src/main/java/io/retel/ariproxy/boundary/commandsandresponses/AriCommandResponseProcessing.java,610e9b6725e1aab80abb5866a07d50aabc4e8874,registerCallContext,"static public ReferenceType(arguments=[TypeArgument(pattern_type=None, type=ReferenceType(arguments=None, dimensions=[], name=Done, sub_type=None))], dimensions=[], name=Try, sub_type=None) registerCallContext(ReferenceType(arguments=[TypeArgument(pattern_type=None, type=ReferenceType(arguments=None, dimensions=[], name=CallContextProviderMessage, sub_type=None))], dimensions=[], name=ActorRef, sub_type=None) callContextProvider, ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None) callContext, ReferenceType(arguments=None, dimensions=[], name=AriCommand, sub_type=None) ariCommand)",22,3,340.6,90.35
revelc-formatter-maven-plugin,https://github.com/revelc/formatter-maven-plugin.git,a6994326aabd92963c25bfe2062ce346cf620ad5,src/main/java/net/revelc/code/formatter/css/CssFormatter.java,3e9843d2ab9946bcc3ce9930c033e6651affc312,doFormat,"protected ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None) doFormat(ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None) code, ReferenceType(arguments=None, dimensions=[], name=LineEnding, sub_type=None) ending)",11,2,195.04,104.57
salesforce-grammaticus,https://github.com/salesforce/grammaticus.git,d6d4d50ea1ec1e840b131b2f6c9f3417e55925cd,src/main/java/com/force/i18n/grammar/impl/GrammaticalTermMapImpl.java,cdf67a1ad578e17f22695299d840aab2901c5609,makeSkinny,"public ReferenceType(arguments=[TypeArgument(pattern_type=None, type=ReferenceType(arguments=None, dimensions=[], name=T, sub_type=None))], dimensions=[], name=GrammaticalTermMap, sub_type=None) makeSkinny()",3,1,38.04,134.28
semver4j-semver4j,https://github.com/semver4j/semver4j.git,28823cff38b6f7dc029fded9dc02cc4e421a9ca5,src/main/java/org/semver4j/RangesList.java,10102b3742981d6a554972abfc525a1cf848feb8,toString,"public ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None) toString()",5,1,43.02,125.37
semver4j-semver4j,https://github.com/semver4j/semver4j.git,bf853ab2691e22186c1bc9b3e541639da09939e6,src/main/java/org/semver4j/Semver.java,de7dadc7ece69328c712c239ae9671000df57d20,coerce,"static public ReferenceType(arguments=None, dimensions=[], name=Semver, sub_type=None) coerce(ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None) version)",4,1,39.0,129.49
semver4j-semver4j,https://github.com/semver4j/semver4j.git,48ffbfd1f66c78c43599e64ac3068038caba1766,src/main/java/org/semver4j/internal/range/processor/XRangeProcessor.java,beb7e5d466c708721740f6fe99ca33ca9f4ed9ea,process,"public ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None) process(ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None) range)",59,15,1329.48,66.92
slub-urnlib,https://github.com/slub/urnlib.git,b80e5e252a53248c8db0d042fce90065eede0ab0,src/main/java/de/slub/urn/RQF_RFC8141.java,106be8d1b8047f93a715edc03fdc1b17c3aacc4b,initialToString,"private ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None) initialToString()",19,6,314.93,92.98
snowflakedb-snowflake-jdbc,https://github.com/snowflakedb/snowflake-jdbc.git,fcdae49626ffda223ec9c79cf045dbf553e2b615,src/main/java/net/snowflake/client/jdbc/RestRequest.java,f2c8eba735350e574c4831637c5e6554be46bfdd,isNonRetryableHTTPCode,"static BasicType(dimensions=[], name=boolean) isNonRetryableHTTPCode(ReferenceType(arguments=None, dimensions=[], name=CloseableHttpResponse, sub_type=None) response, BasicType(dimensions=[], name=boolean) retryHTTP403)",10,6,138.97,107.63
snowflakedb-snowflake-jdbc,https://github.com/snowflakedb/snowflake-jdbc.git,9d275808696a9366c10f097bd328d828c816d4fb,src/main/java/net/snowflake/client/jdbc/SnowflakeConnectString.java,002bc9bb528a71b0233742240d02ce4677fb75d6,toString,"public ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None) toString()",3,1,10.0,141.23
snowflakedb-snowflake-jdbc,https://github.com/snowflakedb/snowflake-jdbc.git,407aa4174fa33f35abfd3581d1c892dcb24c325d,src/main/java/net/snowflake/client/config/SFClientConfigParser.java,7444f58c2aef1110463030f0d8200ec9f2b0e9ff,getConfigFilePathFromJDBCJarLocation,"static public ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None) getConfigFilePathFromJDBCJarLocation()",12,4,162.52,103.95
snowflakedb-snowflake-jdbc,https://github.com/snowflakedb/snowflake-jdbc.git,832de67a1eec16a61df4ab1efcc6e3658d5a038a,src/main/java/net/snowflake/client/jdbc/SnowflakeFileTransferAgent.java,15a45aca6bcd42e354ee6cb6ccd822b75647351d,parseCommand,private parseCommand(),104,19,2356.45,54.71
spring-projects-spring-guice,https://github.com/spring-projects/spring-guice.git,e133fee483ec614a6de0e977fbc6b685b2a99d24,src/main/java/org/springframework/guice/module/SpringModule.java,ce15b8e5802ad435ab296693ac84dd41d64106f1,getFactoryMethod,"static private ReferenceType(arguments=None, dimensions=[], name=Method, sub_type=None) getFactoryMethod(ReferenceType(arguments=None, dimensions=[], name=ConfigurableListableBeanFactory, sub_type=None) beanFactory, ReferenceType(arguments=None, dimensions=[], name=BeanDefinition, sub_type=None) definition)",13,3,204.46,101.53
spring-projects-spring-retry,https://github.com/spring-projects/spring-retry.git,cfa5550e9cce149a569ad71eeeec374f36137a9b,src/main/java/org/springframework/retry/backoff/BackOffPolicyBuilder.java,e6091f790c64394508591052f962b833e2459346,build,"public ReferenceType(arguments=None, dimensions=[], name=BackOffPolicy, sub_type=None) build()",61,24,655.39,69.95
spring-projects-spring-retry,https://github.com/spring-projects/spring-retry.git,6af7bc0eeb7ba0c3d5d540571f75d3f1f15a461c,src/main/java/org/springframework/retry/backoff/ExponentialBackOffPolicy.java,c89b9516d9763cbb97689071dc4c8dc50090bf1e,setMultiplier,"public setMultiplier(BasicType(dimensions=[], name=double) multiplier)",3,2,36.0,134.41
st-tu-dresden-salespoint,https://github.com/st-tu-dresden/salespoint.git,e9c2fe5efee8ad76bf73738f46f911c18eb078b8,src/main/java/org/salespointframework/accountancy/PersistentAccountancy.java,85a764f892aaca4cfcb6749e55f3131a23cc8f66,add,"final public ReferenceType(arguments=None, dimensions=[], name=T, sub_type=None) add(ReferenceType(arguments=None, dimensions=[], name=T, sub_type=None) accountancyEntry)",7,2,94.01,115.69
stellar-java-stellar-sdk,https://github.com/stellar/java-stellar-sdk.git,06641953c4603f70ba2a0274f2e367bdb8c3da03,src/main/java/org/stellar/sdk/KeyPair.java,15cc6d2c813117a27e23ed571b1842258968c049,equals,"public BasicType(dimensions=[], name=boolean) equals(ReferenceType(arguments=None, dimensions=[], name=Object, sub_type=None) object)",8,3,78.87,114.35
stellar-java-stellar-sdk,https://github.com/stellar/java-stellar-sdk.git,c9b9f99677f8a9be185453a949c39893f4110247,src/main/java/org/stellar/sdk/SorobanServer.java,6e9badb007c247eebe52d564049464fb57ab3701,assembleTransaction,"private ReferenceType(arguments=None, dimensions=[], name=Transaction, sub_type=None) assembleTransaction(ReferenceType(arguments=None, dimensions=[], name=Transaction, sub_type=None) transaction, ReferenceType(arguments=None, dimensions=[], name=SimulateTransactionResponse, sub_type=None) simulateTransactionResponse)",52,7,783.02,71.89
vmzakharov-dataframe-ec,https://github.com/vmzakharov/dataframe-ec.git,1109752c4e8a4e9574343e8c6df9bed78a5160ec,src/main/java/io/github/vmzakharov/ecdataframe/dsl/value/StringValue.java,12af99192d241ff9e4dcf78e92cef31117b7d05a,asStringLiteral,"public ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None) asStringLiteral()",4,1,20.68,132.79
vmzakharov-dataframe-ec,https://github.com/vmzakharov/dataframe-ec.git,d11d1fdeaa72b654f50bd23ec5056f218b1e30b7,src/main/java/io/github/vmzakharov/ecdataframe/dataframe/compare/ComparisonResult.java,e9eb4dbe0e703e13f8597be61fde10e604de127d,nullSide,"public ReferenceType(arguments=None, dimensions=[], name=NullSide, sub_type=None) nullSide()",4,1,6.34,138.94
w3c-epubcheck,https://github.com/w3c/epubcheck.git,873d4f5dbb3d9877feaec73292099adfdfc3ca30,src/main/java/com/adobe/epubcheck/opf/OPFChecker30.java,0759a82ae40706269aa3c88e9a175bf8ce7a2f54,isBlessedAudioType,"static public BasicType(dimensions=[], name=boolean) isBlessedAudioType(ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None) type)",4,3,47.55,128.21
w3c-epubcheck,https://github.com/w3c/epubcheck.git,da643e4010befdc6ba1fd8cf4bff5e8cee912bc5,src/main/java/org/w3c/epubcheck/core/references/ResourceReferencesChecker.java,7804c78a53f25d98de9457e12d2bdbd4b40e682b,checkReference,"private checkReference(ReferenceType(arguments=None, dimensions=[], name=Reference, sub_type=None) reference)",22,4,262.33,91.64
w3c-epubcheck,https://github.com/w3c/epubcheck.git,8575a6b1c4f4a380fee32e83b6fea0a3608a6e41,src/main/java/com/adobe/epubcheck/tool/EpubChecker.java,49aacb238c3edddedb45abba813bbf7c9efa54de,processArguments,"private BasicType(dimensions=[], name=boolean) processArguments(ReferenceType(arguments=None, dimensions=[None], name=String, sub_type=None) args)",326,53,5383.78,31.67
wmixvideo-nfe,https://github.com/wmixvideo/nfe.git,ec5ddf7e7342c50740918957f579a9f3b16c7db6,src/main/java/com/fincatto/documentofiscal/mdfe3/classes/nota/MDFInfoModalRodoviarioVeiculoReboque.java,67518e14db7e1c5b910cadb3bd902e99b79bec4c,setPlaca,"public setPlaca(ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None) placa)",4,1,33.0,130.36
giraud-reasonml-idea-plugin,https://github.com/giraud/reasonml-idea-plugin.git,324cf4d340b9d7d0ddb4c4c3909306eec5028c4a,src/main/java/com/reason/lang/ocaml/OclParser.java,69749af01bcfcd7cfaff33837f2776b7d37d906a,parseOcamlNode,"static public ReferenceType(arguments=None, dimensions=[], name=ASTNode, sub_type=None) parseOcamlNode(ReferenceType(arguments=None, dimensions=[], name=ILazyParseableElementType, sub_type=None) root, ReferenceType(arguments=None, dimensions=[], name=ASTNode, sub_type=None) chameleon)",7,1,206.72,111.75
